contig,BB_1_1_S79,BB_1_2_S80,BB_2_1_S14,BB_2_2_S31,BB_3_1_S81,BB_4_1_S82,BB_4_2_S83,BB_5_1_S84,BB_5_2_S85,JP_1_1_S88,JP_1_2_S89,JP_2_1_S44,JP_2_2_S32,JP_3_1_S45,JP_3_2_S46,McL_1_1_S77,McL_1_2_S78,McL_3_1_S30,McL_3_2_S13,McL_5_1_S40,McL_5_2_S41,McL_6_1_S42,McL_6_2_S43,QR_1_1_S74,QR_1_2_S75,QR_2_2_S76,SCC_1_1_S37,SCC_1_2_S73,SCC_2_1_S38,SCC_2_2_S39
BB_3_1_S81_100,0,0,0,0,7.873110311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_115,0,0,0,0,8.313850995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_133,0,0,0,0,9.887242913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_145,0,0,0,0,7.043864194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_149,0,0,0,0,10.03834876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_16,0,0,0,0,9.783598623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_177,0,0,0,0,7.384816267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_197,0,0,0,0,22.62961518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_215,0,0,0,0,6.50094805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_216,0,0,0,0,15.55013187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_232,0,0,0,0,6.572920701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_235,0,0,0,0,11.4543005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_285,0,0,0,0,10.71887588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_288,0,0,0,0,6.352779863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_295,0,0,0,0,5.656830034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_333,0,0,0,0,14.4205101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_342,0,0,0,0,175.5525871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_346_fragment_1,0,0,0,0,12.7042745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_374,0,0,0,0,18.93716115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_381,0,0,0,0,8.137040631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_389,0,0,0,0,16.21349204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_401,0,0,0,0,10.3182526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_430,0,0,0,0,13.15970348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_435,0,0,0,0,9.664990632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_449,0,0,0,0,9.328812255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_460,0,0,0,0,8.489376134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_474,0,0,0,0,9.386463818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_48,0,0,0,0,12.85932783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_491,0,0,0,0,21.46226285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_49,0,0,0,0,10.65259494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_526,0,0,0,0,7.201855179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_527,0,0,0,0,7.245002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_531,0,0,0,0,15.53434195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_540,0,0,0,0,18.17676642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_562,0,0,0,0,18.61603827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_566,0,0,0,0,26.09651207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_619,0,0,0,0,9.958756554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_635,0,0,0,0,5.15513292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_65,0,0,0,0,7.031562746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_750,0,0,0,0,8.788374761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_779,0,0,0,0,8.447789895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_805,0,0,0,0,10.00043459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_816,0,0,0,0,14.95112479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_840,0,0,0,0,7.146406861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_845,0,0,0,0,28.4247906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_855,0,0,0,0,11.62909123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_866,0,0,0,0,19.78935773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_867,0,0,0,0,8.76450628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_881,0,0,0,0,6.896889431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_884,0,0,0,0,7.42713692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_891,0,0,0,0,13.15869366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_892,0,0,0,0,7.444212065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_893,0,0,0,0,11.48964421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_894,0,0,0,0,17.04732825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_908,0,0,0,0,9.49570802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_3_1_S81_927,0,0,0,0,8.516824887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_0,0,0,0,0,0,9.008095701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_100,0,0,0,0,0,6.432604627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_101,0,0,0,0,0,22.73193989,7.527300971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_103,0,0,0,0,0,5.660602708,0,0,19.90106182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_106,0,0,0,0,0,7.42636058,2.706848449,21.76303268,12.79201477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_108,0,0,0,0,0,7.801853046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_10,0,0,0,0,0,13.01009407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_110,0,0,0,0,0,18.68046058,3.131000289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_111,0,0,0,0,0,10.76806149,0,5.976347049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_116,0,0,0,0,0,14.07625106,3.031775485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_118,0,0,0,0,0,16.72521885,3.967624274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_119,0,0,0,0,0,11.76727855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_120,0,0,0,0,0,15.37930425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_121,0,0,0,0,0,27.43031212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_123,0,0,0,0,0,13.38765514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_125,0,0,0,0,0,22.23588935,4.951770185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_126,0,0,0,0,0,7.458961733,0,0,3.380325705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_12,0,0,0,0,0,16.7230675,2.257232767,10.32348267,5.802752334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_130,0,0,0,0,0,10.03486653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_131,0,0,0,0,0,12.66207263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_13,0,0,0,0,0,10.37295869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_140,0,0,0,0,0,6.623495133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_143,0,0,0,0,0,6.50881189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_145,0,0,0,0,0,11.03888274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_149,0,0,0,0,0,7.220245169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_151,0,0,0,0,0,9.353221103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_154,0,0,0,0,0,9.805748273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_156,0,0,0,0,0,7.924314229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_157,0,0,0,0,0,9.784731286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_158,0,0,0,0,0,11.20768059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_159,0,0,0,0,0,5.137577614,0,3.053333565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_15,0,0,0,0,0,9.307380903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_161,0,0,0,0,0,6.77160697,6.201708094,7.567963452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_163,0,0,0,0,0,8.041728026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_166,0,0,0,0,0,12.24752497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_168,0,0,0,0,0,8.550521144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_16,0,0,0,0,0,17.69522726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_170,0,0,0,0,0,6.667928684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_172,0,0,0,0,0,17.41033952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_176,0,0,0,0,0,7.837846704,3.819576237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_178,0,0,0,0,0,7.39872407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_179,0,0,0,0,0,8.792299237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_17,0,0,0,0,0,10.98228582,0,0,1.509871887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_181,0,0,0,0,0,8.614647778,3.415732336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_183,0,0,0,0,0,7.789358695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_184,0,0,0,0,0,11.86888823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_185,0,0,0,0,0,16.29362592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_186,0,0,0,0,0,8.244947395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_187,0,0,0,0,0,24.47568784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_18,0,0,0,0,0,9.803679672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_190,0,0,0,0,0,6.286726879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_193,0,0,0,0,0,13.30598677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_194,0,0,0,0,0,24.15381352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_197,0,0,0,0,0,12.20110557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_199,0,0,0,0,0,7.434221264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_19,0,0,0,0,0,8.959442204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_1,0,0,0,0,0,6.70243295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_200,0,0,0,0,0,6.999732295,3.447825194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_201,0,0,0,0,0,6.901184141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_202,0,0,0,0,0,8.472328024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_203,0,0,0,0,0,11.16134392,4.425342088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_204,0,0,0,0,0,14.91792347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_205,0,0,0,0,0,8.180738017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_206,0,0,0,0,0,17.8696517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_207,0,0,0,0,0,13.6770938,0,0,1.932235474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_208,0,0,0,0,0,11.80393416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_209,0,0,0,0,0,7.397979373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_20,0,0,0,0,0,10.15062544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_214,0,0,0,0,0,5.400869158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_215,0,0,0,0,0,27.09230271,2.652343201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_217,0,0,0,0,0,14.27938769,0,0,2.451900446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_218,0,0,0,0,0,13.63448062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_219,0,0,0,0,0,15.6751142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_220,0,0,0,0,0,6.901349629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_221,0,0,0,0,0,13.56803715,0,0,4.563057109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_222,0,0,0,0,0,5.932334144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_226,0,0,0,0,0,16.07269933,2.975586678,0,1.889536225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_227,0,0,0,0,0,8.544811805,3.306406173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_228,0,0,0,0,0,7.959314959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_229,0,0,0,0,0,9.243171526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_230,0,0,0,0,0,7.552462501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_231,0,0,0,0,0,11.17623785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_232,0,0,0,0,0,11.33088647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_233,0,0,0,0,0,7.49205935,0,7.190890925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_234,0,0,0,0,0,10.00665081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_236,0,0,0,0,0,11.35422029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_237,0,0,0,0,0,7.514813961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_239,0,0,0,0,0,11.68544469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_240,0,0,0,0,0,7.914798664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_245,0,0,0,0,0,8.401747356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_246,0,0,0,0,0,7.238862579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_247,0,0,0,0,0,9.946578634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_248,0,0,0,0,0,15.9272353,3.065657126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_249,0,0,0,0,0,6.495159123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_250,0,0,0,0,0,11.0478191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_252,0,0,0,0,0,11.49976706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_253,0,0,0,0,0,16.54003768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_254,0,0,0,0,0,10.05762114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_255,0,0,0,0,0,14.67879318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_256,0,0,0,0,0,19.77177176,4.07410943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_257,0,0,0,0,0,15.51194295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_258,0,0,0,0,0,9.459216222,0,6.236706651,1.842113608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_259,0,0,0,0,0,7.876819148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_260,0,0,0,0,0,7.461857774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_262,0,0,0,0,0,7.05508806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_263,0,0,0,0,0,9.101017261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_264,0,0,0,0,0,11.02101003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_266,0,0,0,0,0,12.08733251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_268,0,0,0,0,0,15.50697831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_269,0,0,0,0,0,15.28456232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_271,0,0,0,0,0,12.02304039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_28,0,0,0,0,0,40.33474205,0,13.58737645,28.73536635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_29,0,0,0,0,0,29.27765562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_30,0,0,0,0,0,14.97783015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_33,0,0,0,0,0,16.69931996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_34,0,0,0,0,0,13.94915621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_35,0,0,0,0,0,55.39812954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_38,0,0,0,0,0,29.44992872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_39,0,0,0,0,0,8.471086863,4.617478347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_3,0,0,0,0,0,11.97331122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_40,0,0,0,0,0,18.91057176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_4_1_S82_41,0,0,0,0,0,11.51515745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
